Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
8,lossy,128,1572864,284633,1288231,5.525936908229194,12288.0,2223.6953125,10064.3046875,0
8,lossy,128,1572864,285437,1287427,5.51037181584728,12288.0,2229.9765625,10058.0234375,0
8,lossy,128,1572864,281210,1291654,5.593200810781978,12288.0,2196.953125,10091.046875,0
8,lossy,128,1572864,275544,1297320,5.708213570246494,12288.0,2152.6875,10135.3125,0
8,lossy,128,1572864,278595,1294269,5.6457007483982125,12288.0,2176.5234375,10111.4765625,0
8,lossy,128,1572864,285273,1287591,5.513539662007972,12288.0,2228.6953125,10059.3046875,0
8,lossy,128,1572864,282099,1290765,5.575574532345028,12288.0,2203.8984375,10084.1015625,0
8,lossy,128,1572864,285856,1287008,5.502294861748573,12288.0,2233.25,10054.75,0
8,lossy,128,1572864,284742,1288122,5.5238215647849636,12288.0,2224.546875,10063.453125,0
8,lossy,128,1572864,282560,1290304,5.56647791619479,12288.0,2207.5,10080.5,0
8,lossy,128,1572864,281250,1291614,5.592405333333334,12288.0,2197.265625,10090.734375,0
8,lossy,128,1572864,281578,1291286,5.585890943184482,12288.0,2199.828125,10088.171875,0
8,lossy,128,1572864,291911,1280953,5.388162830451748,12288.0,2280.5546875,10007.4453125,0
8,lossy,128,1572864,290936,1281928,5.406219924656969,12288.0,2272.9375,10015.0625,0
8,lossy,128,1572864,288660,1284204,5.448846393681148,12288.0,2255.15625,10032.84375,0
8,lossy,128,1572864,281398,1291466,5.589464033148778,12288.0,2198.421875,10089.578125,0
8,lossy,128,1572864,287162,1285702,5.477270669517554,12288.0,2243.453125,10044.546875,0
8,lossy,128,1572864,276987,1295877,5.678475885149845,12288.0,2163.9609375,10124.0390625,0
8,lossy,128,1572864,279722,1293142,5.622954218831554,12288.0,2185.328125,10102.671875,0
8,lossy,128,1572864,278204,1294660,5.653635461747495,12288.0,2173.46875,10114.53125,0
8,lossy,128,1572864,281279,1291585,5.591828753657401,12288.0,2197.4921875,10090.5078125,0
8,lossy,128,1048576,168299,880277,6.230435118449901,8192.0,1314.8359375,6877.1640625,0
8,lossy,128,1048576,169747,878829,6.177287374740055,8192.0,1326.1484375,6865.8515625,0
8,lossy,128,1048576,167139,881437,6.273676401079341,8192.0,1305.7734375,6886.2265625,0
8,lossy,128,1048576,164005,884571,6.393561171915491,8192.0,1281.2890625,6910.7109375,0
8,lossy,128,1048576,162774,885802,6.441913327681325,8192.0,1271.671875,6920.328125,0
8,lossy,128,1048576,166630,881946,6.292840424893477,8192.0,1301.796875,6890.203125,0
8,lossy,128,1048576,167334,881242,6.26636547264752,8192.0,1307.296875,6884.703125,0
8,lossy,128,1048576,167943,880633,6.243642188123351,8192.0,1312.0546875,6879.9453125,0
8,lossy,128,1048576,171624,876952,6.109728243136158,8192.0,1340.8125,6851.1875,0
8,lossy,128,1048576,171727,876849,6.106063694119154,8192.0,1341.6171875,6850.3828125,0
8,lossy,128,1048576,172352,876224,6.083921277385815,8192.0,1346.5,6845.5,0
8,lossy,128,1048576,175892,872684,5.96147636049394,8192.0,1374.15625,6817.84375,0
8,lossy,128,1048576,175080,873496,5.989124971441627,8192.0,1367.8125,6824.1875,0
8,lossy,128,1048576,174370,874206,6.013511498537593,8192.0,1362.265625,6829.734375,0
8,lossy,128,1048576,177161,871415,5.91877444810088,8192.0,1384.0703125,6807.9296875,0
