Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
32,lossy,128,1572864,171883,1400981,9.150782799927859,12288.0,1342.8359375,10945.1640625,0
32,lossy,128,1572864,171486,1401378,9.17196739092404,12288.0,1339.734375,10948.265625,0
32,lossy,128,1572864,170690,1402174,9.214740172242076,12288.0,1333.515625,10954.484375,0
32,lossy,128,1572864,170332,1402532,9.234107507690863,12288.0,1330.71875,10957.28125,0
32,lossy,128,1572864,169684,1403180,9.269371301949507,12288.0,1325.65625,10962.34375,0
32,lossy,128,1572864,169348,1403516,9.28776247726575,12288.0,1323.03125,10964.96875,0
32,lossy,128,1572864,168777,1404087,9.31918448603779,12288.0,1318.5703125,10969.4296875,0
32,lossy,128,1572864,169114,1403750,9.300613787149496,12288.0,1321.203125,10966.796875,0
32,lossy,128,1572864,169189,1403675,9.296490906619225,12288.0,1321.7890625,10966.2109375,0
32,lossy,128,1572864,169327,1403537,9.288914349158729,12288.0,1322.8671875,10965.1328125,0
32,lossy,128,1572864,168627,1404237,9.327474247896244,12288.0,1317.3984375,10970.6015625,0
32,lossy,128,1572864,168327,1404537,9.344098094779804,12288.0,1315.0546875,10972.9453125,0
32,lossy,128,1572864,167591,1405273,9.38513404657768,12288.0,1309.3046875,10978.6953125,0
32,lossy,128,1572864,166724,1406140,9.433938725078573,12288.0,1302.53125,10985.46875,0
32,lossy,128,1572864,166002,1406862,9.474970181082156,12288.0,1296.890625,10991.109375,0
32,lossy,128,1572864,166134,1406730,9.467441944454476,12288.0,1297.921875,10990.078125,0
32,lossy,128,1572864,164757,1408107,9.546568582821974,12288.0,1287.1640625,11000.8359375,0
32,lossy,128,1572864,164287,1408577,9.573879856592427,12288.0,1283.4921875,11004.5078125,0
32,lossy,128,1572864,161103,1411761,9.76309565929871,12288.0,1258.6171875,11029.3828125,0
32,lossy,128,1572864,162055,1410809,9.705741877757552,12288.0,1266.0546875,11021.9453125,0
32,lossy,128,1572864,161332,1411532,9.749237597004933,12288.0,1260.40625,11027.59375,0
32,lossy,128,1572864,161722,1411142,9.725726864619531,12288.0,1263.453125,11024.546875,0
32,lossy,128,1572864,161993,1410871,9.709456581457223,12288.0,1265.5703125,11022.4296875,0
32,lossy,128,1572864,162174,1410690,9.698620000739947,12288.0,1266.984375,11021.015625,0
32,lossy,128,1572864,165555,1407309,9.50055268641841,12288.0,1293.3984375,10994.6015625,0
32,lossy,128,1572864,164413,1408451,9.566542791628398,12288.0,1284.4765625,11003.5234375,0
32,lossy,128,1572864,162749,1410115,9.664354312468895,12288.0,1271.4765625,11016.5234375,0
32,lossy,128,1048576,112960,935616,9.282719546742209,8192.0,882.5,7309.5,0
32,lossy,128,1048576,112793,935783,9.29646343301446,8192.0,881.1953125,7310.8046875,0
32,lossy,128,1048576,111925,936651,9.368559303104758,8192.0,874.4140625,7317.5859375,0
32,lossy,128,1048576,111700,936876,9.387430617726052,8192.0,872.65625,7319.34375,0
32,lossy,128,1048576,111286,937290,9.422353216037957,8192.0,869.421875,7322.578125,0
32,lossy,128,1048576,110203,938373,9.514949683765416,8192.0,860.9609375,7331.0390625,0
32,lossy,128,1048576,110492,938084,9.490062628968612,8192.0,863.21875,7328.78125,0
32,lossy,128,1048576,109691,938885,9.559362208385373,8192.0,856.9609375,7335.0390625,0
